row_id,frase_original,frase_corregida,carousel_id,caption,post_tipo,carousel_order,carousel_caption,modo,background_color,output_file,fecha_generado,media_url,cloudinary_public_id,fecha_upload,instagram_media_id,instagram_creation_id,facebook_post_id,facebook_photo_id,fecha_publicado,estado_general,estado_render,estado_upload,estado_publish,lock_status,intentos,last_cycle_id,updated_at,hashtags,caption_status,error_step,error_message,likes,comments,saves,reach,views,engagement_rate,performance_score,fecha_metricas
118,"No te perdí, te dejé donde debías quedarte","No te perdí, te dejé donde debías quedarte",car_a91f3b2d,,carousel,7,,,#e53935,no_te_perdi_te_deje_donde_debias_quedarte_retro3d_1777532167438.png,2026-04-30T06:56:09.818Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777532190/mono_generator/no_te_perdi_te_deje_donde_debias_quedarte_retro3d_1777532167438.png,mono_generator/no_te_perdi_te_deje_donde_debias_quedarte_retro3d_1777532167438,2026-04-30T06:56:29.902Z,18368617114201494,17859933726687548,1097828466747607_122108100110734652,"[""122108099738734652"",""122108099804734652"",""122108099912734652"",""122108099954734652"",""122108099996734652"",""122108100038734652"",""122108100074734652""]",2026-04-30T06:57:44.996Z,published,done,done,done,free,6,1777532142473,2026-04-30T06:57:44.996Z,,,,,0,0,0,25,79,0,0,2026-05-22T05:06:11-05:00
119,"No soy difícil, soy claro y no te conviene","No soy difícil, soy claro y no te conviene.",car_81bd3c77,,carousel,1,"No es que uno cambie…
es que uno deja de aguantarse lo que antes sí.
Y eso incomoda.",,#f4c400,no_soy_dificil_soy_claro_y_no_te_conviene_retro3d_1778166496578.png,2026-05-07T15:08:19.637Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778166514/mono_generator/no_soy_dificil_soy_claro_y_no_te_conviene_retro3d_1778166496578.png,mono_generator/no_soy_dificil_soy_claro_y_no_te_conviene_retro3d_1778166496578,2026-05-07T15:08:34.571Z,18081779831568716,17861162052687548,1097828466747607_122110040786734652,"[""122110040576734652"",""122110040618734652"",""122110040666734652"",""122110040702734652"",""122110040756734652""]",2026-05-07T15:09:41.990Z,published,done,done,done,free,,1778166491040,2026-05-07T15:09:41.990Z,#actitud #amorpropio #limites #frases #colombia #caracter #respeto #parati #real,,,,2,0,2,29,100,0.1379,0.2759,2026-05-22T05:06:11-05:00
120,"Gracias, pero a tu percepción de la realidad le falta calle.","Gracias, pero a tu percepción de la realidad le falta calle.",car_81f0de44,,carousel,1,"No todo merece respuesta…
y no toda gente merece explicación.",,#0d0f14,gracias_pero_a_tu_percepcion_de_la_realidad_le_falta_calle_retro3d_1778195505034.png,2026-05-07T23:11:47.819Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778195527/mono_generator/gracias_pero_a_tu_percepcion_de_la_realidad_le_falta_calle_retro3d_1778195505034.png,mono_generator/gracias_pero_a_tu_percepcion_de_la_realidad_le_falta_calle_retro3d_1778195505034,2026-05-07T23:12:08.205Z,18226437049311504,17861207898687548,1097828466747607_122110109858734652,"[""122110109564734652"",""122110109606734652"",""122110109648734652"",""122110109690734652"",""122110109738734652"",""122110109780734652"",""122110109822734652""]",2026-05-07T23:13:39.155Z,published,done,done,done,free,,1778195501249,2026-05-07T23:13:39.155Z,#actitud #gente #realidad #colombia #frases #parati #real #caracter,,,,1,0,0,17,63,0.0588,0.0588,2026-05-22T05:06:11-05:00
121,"No soy frío, ya no regalo lo que no valoran","No soy frío, ya no regalo lo que no valoran.",car_81bd3c77,,carousel,2,"No es que uno cambie…
es que uno deja de aguantarse lo que antes sí.
Y eso incomoda.",,#f4c400,no_soy_frio_ya_no_regalo_lo_que_no_valoran_retro3d_1778166499797.png,2026-05-07T15:08:22.515Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778166514/mono_generator/no_soy_frio_ya_no_regalo_lo_que_no_valoran_retro3d_1778166499797.png,mono_generator/no_soy_frio_ya_no_regalo_lo_que_no_valoran_retro3d_1778166499797,2026-05-07T15:08:35.374Z,18081779831568716,17861162052687548,1097828466747607_122110040786734652,"[""122110040576734652"",""122110040618734652"",""122110040666734652"",""122110040702734652"",""122110040756734652""]",2026-05-07T15:09:41.990Z,published,done,done,done,free,,1778166491040,2026-05-07T15:09:41.990Z,#actitud #amorpropio #limites #frases #colombia #caracter #respeto #parati #real,,,,2,0,2,29,100,0.1379,0.2759,2026-05-22T05:06:11-05:00
122,Yo ya le mandaría un correo a la profesora pidiendo disculpas por adelantado por lo que va a leer en mi parcial.,Yo ya le mandaría un correo a la profesora pidiendo disculpas por adelantado por lo que va a leer en mi parcial.,car_c72d9e11,,carousel,6,"La universidad no te prepara para la vida…
te entrena para sobrevivir con estrés.
¿En qué semestre perdiste la fe?",,#3d5afe,yo_ya_le_mandaria_un_correo_a_la_profesora_pidiendo_disculpa_retro3d_1778454489426.png,2026-05-10T23:08:11.950Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778454500/mono_generator/yo_ya_le_mandaria_un_correo_a_la_profesora_pidiendo_disculpa_retro3d_1778454489426.png,mono_generator/yo_ya_le_mandaria_un_correo_a_la_profesora_pidiendo_disculpa_retro3d_1778454489426,2026-05-10T23:08:20.811Z,18089562422528720,17861707674687548,1097828466747607_122110909826734652,"[""122110909538734652"",""122110909574734652"",""122110909622734652"",""122110909670734652"",""122110909712734652"",""122110909754734652"",""122110909796734652""]",2026-05-10T23:09:53.378Z,published,done,done,done,free,,1778454471187,2026-05-10T23:09:53.378Z,#universidad #estudiantes #parciales #estres #colombia #humoruniversitario #frases #real #parati,,,,6,0,0,40,122,0.15,0.15,2026-05-22T05:06:11-05:00
123,La materia más difícil de la universidad es la asistencia.,La materia más difícil de la universidad es la asistencia.,car_c72d9e11,,carousel,2,"La universidad no te prepara para la vida…
te entrena para sobrevivir con estrés.
¿En qué semestre perdiste la fe?",,#3d5afe,la_materia_mas_dificil_de_la_universidad_es_la_asistencia_retro3d_1778454478091.png,2026-05-10T23:08:00.712Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778454497/mono_generator/la_materia_mas_dificil_de_la_universidad_es_la_asistencia_retro3d_1778454478091.png,mono_generator/la_materia_mas_dificil_de_la_universidad_es_la_asistencia_retro3d_1778454478091,2026-05-10T23:08:18.120Z,18089562422528720,17861707674687548,1097828466747607_122110909826734652,"[""122110909538734652"",""122110909574734652"",""122110909622734652"",""122110909670734652"",""122110909712734652"",""122110909754734652"",""122110909796734652""]",2026-05-10T23:09:53.378Z,published,done,done,done,free,,1778454471187,2026-05-10T23:09:53.378Z,#universidad #estudiantes #parciales #estres #colombia #humoruniversitario #frases #real #parati,,,,6,0,0,40,122,0.15,0.15,2026-05-22T05:06:11-05:00
124,"No sé qué es peor, que me dejen en visto o que me respondan solo “jaja”. Bro, participa.","No sé qué es peor, que me dejen en visto o que me respondan solo «jaja». Bro, participa.",,"Responder también es participar en la conversación, gracias.",single,,,,#e53935,no_se_que_es_peor_que_me_dejen_en_visto_o_que_me_respondan_s_retro3d_1777633873790.png,2026-05-01T11:11:16.286Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777633877/mono_generator/no_se_que_es_peor_que_me_dejen_en_visto_o_que_me_respondan_s_retro3d_1777633873790.png,mono_generator/no_se_que_es_peor_que_me_dejen_en_visto_o_que_me_respondan_s_retro3d_1777633873790,2026-05-01T11:11:17.953Z,18128492938583704,17860129983687548,1097828466747607_122108418380734652,122108418356734652,2026-05-01T11:11:37.350Z,published,done,done,done,free,,1777633869566,2026-05-01T11:11:37.350Z,#whatsapp #relaciones #humor #frases #colombia #parati #viral,,,,1,0,0,26,53,0.0385,0.0385,2026-05-22T05:06:11-05:00
125,"Es increíble cómo no importa cuánto estudies, nunca vas a estar al día con la facultad.","Es increíble cómo no importa cuánto estudies, nunca vas a estar al día con la facultad.",car_c72d9e11,,carousel,3,"La universidad no te prepara para la vida…
te entrena para sobrevivir con estrés.
¿En qué semestre perdiste la fe?",,#3d5afe,es_increible_como_no_importa_cuanto_estudies_nunca_vas_a_est_retro3d_1778454480851.png,2026-05-10T23:08:03.355Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778454498/mono_generator/es_increible_como_no_importa_cuanto_estudies_nunca_vas_a_est_retro3d_1778454480851.png,mono_generator/es_increible_como_no_importa_cuanto_estudies_nunca_vas_a_est_retro3d_1778454480851,2026-05-10T23:08:18.754Z,18089562422528720,17861707674687548,1097828466747607_122110909826734652,"[""122110909538734652"",""122110909574734652"",""122110909622734652"",""122110909670734652"",""122110909712734652"",""122110909754734652"",""122110909796734652""]",2026-05-10T23:09:53.378Z,published,done,done,done,free,,1778454471187,2026-05-10T23:09:53.378Z,#universidad #estudiantes #parciales #estres #colombia #humoruniversitario #frases #real #parati,,,,6,0,0,40,122,0.15,0.15,2026-05-22T05:06:11-05:00
126,"Es mentira que recibes lo que das, pero lo que das representa lo que eres, y eso es lo más importante","Es mentira que recibes lo que das, pero lo que das representa lo que eres, y eso es lo más importante.",car_a91f2d77,,carousel,3,"No todo es caos…
a veces solo necesitas ordenarte y seguir.
Sin tanta película.",,#f6f1e8,es_mentira_que_recibes_lo_que_das_pero_lo_que_das_representa_retro3d_1778339459136.png,2026-05-09T15:11:01.976Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778339481/mono_generator/es_mentira_que_recibes_lo_que_das_pero_lo_que_das_representa_retro3d_1778339459136.png,mono_generator/es_mentira_que_recibes_lo_que_das_pero_lo_que_das_representa_retro3d_1778339459136,2026-05-09T15:11:22.049Z,17896210068307891,17861472279687548,1097828466747607_122110572380734652,"[""122110572050734652"",""122110572086734652"",""122110572140734652"",""122110572182734652"",""122110572230734652"",""122110572272734652"",""122110572338734652""]",2026-05-09T15:12:52.821Z,published,done,done,done,free,,1778339446362,2026-05-09T15:12:52.821Z,#vida #reflexion #amorpropio #colombia #frases #parati #real #crecimiento,,,,3,0,0,25,97,0.12,0.12,2026-05-22T05:06:11-05:00
127,"Hablan de la soledad como si fuera una tragedia, la verdadera tragedia es estar con gente equivocada por miedo a estar solos","Hablan de la soledad como si fuera una tragedia, la verdadera tragedia es estar con gente equivocada por miedo a estar solos.",car_0c69d5fb,,carousel,1,"La soledad deja de pesar…
cuando entiendes quién sí suma.",,#f4c400,hablan_de_la_soledad_como_si_fuera_una_tragedia_la_verdadera_retro3d_1777561524420.png,2026-04-30T15:05:26.610Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777561541/mono_generator/hablan_de_la_soledad_como_si_fuera_una_tragedia_la_verdadera_retro3d_1777561524420.png,mono_generator/hablan_de_la_soledad_como_si_fuera_una_tragedia_la_verdadera_retro3d_1777561524420,2026-04-30T15:05:43.024Z,18581292778045410,17859989745687548,1097828466747607_122108194838734652,"[""122108194484734652"",""122108194562734652"",""122108194628734652"",""122108194682734652"",""122108194730734652"",""122108194784734652""]",2026-04-30T15:07:15.640Z,published,done,done,done,free,,1777561516658,2026-04-30T15:07:15.640Z,#soledad #madurez #amistad #colombia #frases #parati #real #vida #reflexion,,,,1,0,0,19,61,0.0526,0.0526,2026-05-22T05:06:11-05:00
128,"Obligado a decir que mi pasatiempo favorito es dormir, porque si digo que tin suena muy tan","Obligado a decir que mi pasatiempo favorito es dormir, porque si digo que tin suena muy tan",car_6af39d02,,carousel,6,"Uno vive haciendo bobadas…
pero al menos se goza la historia.",,#e53935,obligado_a_decir_que_mi_pasatiempo_favorito_es_dormir_porque_retro3d_1777935831795.png,2026-05-04T23:03:54.694Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777935843/mono_generator/obligado_a_decir_que_mi_pasatiempo_favorito_es_dormir_porque_retro3d_1777935831795.png,mono_generator/obligado_a_decir_que_mi_pasatiempo_favorito_es_dormir_porque_retro3d_1777935831795,2026-05-04T23:04:03.892Z,18120900922640879,17860735776687548,1097828466747607_122109297860734652,"[""122109297608734652"",""122109297650734652"",""122109297698734652"",""122109297740734652"",""122109297782734652"",""122109297830734652""]",2026-05-04T23:05:18.959Z,published,done,done,done,free,,1777935815636,2026-05-04T23:05:18.959Z,#humor #vida #colombia #frases #parati #real #random #diversion,,,,6,0,0,33,107,0.1818,0.1818,2026-05-22T05:06:11-05:00
129,Literalmente literalmente el peor tipo de amigos son los que se desaparecen cuando se tragan,Literalmente literalmente el peor tipo de amigos son los que se desaparecen cuando se tragan.,car_0c69d5fb,,carousel,4,"La soledad deja de pesar…
cuando entiendes quién sí suma.",,#f4c400,literalmente_literalmente_el_peor_tipo_de_amigos_son_los_que_retro3d_1777561533433.png,2026-04-30T15:05:35.553Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777561546/mono_generator/literalmente_literalmente_el_peor_tipo_de_amigos_son_los_que_retro3d_1777561533433.png,mono_generator/literalmente_literalmente_el_peor_tipo_de_amigos_son_los_que_retro3d_1777561533433,2026-04-30T15:05:46.939Z,18581292778045410,17859989745687548,1097828466747607_122108194838734652,"[""122108194484734652"",""122108194562734652"",""122108194628734652"",""122108194682734652"",""122108194730734652"",""122108194784734652""]",2026-04-30T15:07:15.640Z,published,done,done,done,free,,1777561516658,2026-04-30T15:07:15.640Z,#soledad #madurez #amistad #colombia #frases #parati #real #vida #reflexion,,,,1,0,0,19,61,0.0526,0.0526,2026-05-22T05:06:11-05:00
130,A Colombia la está matando tanto concierto.,A Colombia la está matando tanto concierto.,car_e2d6f894b1,,carousel,9,,retro3d,#0d0f14,a_colombia_la_esta_matando_tanto_concierto_retro3d_1777862896689.png,2026-05-04T02:48:18.489Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777862905/mono_generator/a_colombia_la_esta_matando_tanto_concierto_retro3d_1777862896689.png,mono_generator/a_colombia_la_esta_matando_tanto_concierto_retro3d_1777862896689,2026-05-04T02:48:25.460Z,17983945217823081,17860597293687548,1097828466747607_122109096704734652,"[""122109096296734652"",""122109096338734652"",""122109096386734652"",""122109096428734652"",""122109096476734652"",""122109096518734652"",""122109096560734652"",""122109096608734652"",""122109096656734652""]",2026-05-04T02:50:23.068Z,published,done,done,done,free,0,manual_1777862879800,2026-05-04T02:50:23.068Z,,,,,4,0,0,94,214,0.0426,0.0426,2026-05-22T05:06:11-05:00
131,Ojalá nos fluyera la plata como nos fluye la hpta recocha.,Ojalá nos fluyera la plata como nos fluye la hijueputa recocha,car_42d8ac91,,carousel,6,"La plata no da la felicidad…
pero la falta de plata sí da contenido.",,#f6f1e8,ojala_nos_fluyera_la_plata_como_nos_fluye_la_hijueputa_recoc_retro3d_1777763222960.png,2026-05-02T23:07:04.771Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777763232/mono_generator/ojala_nos_fluyera_la_plata_como_nos_fluye_la_hijueputa_recoc_retro3d_1777763222960.png,mono_generator/ojala_nos_fluyera_la_plata_como_nos_fluye_la_hijueputa_recoc_retro3d_1777763222960,2026-05-02T23:07:13.044Z,18123877141537328,17860397196687548,1097828466747607_122108817038734652,"[""122108816738734652"",""122108816816734652"",""122108816858734652"",""122108816900734652"",""122108816960734652"",""122108817002734652""]",2026-05-02T23:08:33.152Z,published,done,done,done,free,,1777763212806,2026-05-02T23:08:33.152Z,#trabajo #plata #vidaadulta #colombia #frases #humor #parati #real #capitalismo,,,,4,0,1,40,119,0.125,0.175,2026-05-22T05:06:11-05:00
132,"Feliz día del trabajador, dijo el jefe antes de mandarme 14 mensajes por WhatsApp.","Feliz día del trabajador, dijo el jefe antes de mandarme 14 mensajes por WhatsApp.",car_5e10a2427f,,carousel,7,,retro3d,#0d0f14,feliz_dia_del_trabajador_dijo_el_jefe_antes_de_mandarme_14_m_retro3d_1777642875723.png,2026-05-01T13:41:17.508Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777642889/mono_generator/feliz_dia_del_trabajador_dijo_el_jefe_antes_de_mandarme_14_m_retro3d_1777642875723.png,mono_generator/feliz_dia_del_trabajador_dijo_el_jefe_antes_de_mandarme_14_m_retro3d_1777642875723,2026-05-01T13:41:30.419Z,18100106630511327,17860150464687548,1097828466747607_122108463674734652,"[""122108463236734652"",""122108463308734652"",""122108463350734652"",""122108463404734652"",""122108463446734652"",""122108463500734652"",""122108463542734652"",""122108463602734652"",""122108463644734652""]",2026-05-01T13:43:12.989Z,published,done,done,done,free,0,manual_1777642862481,2026-05-01T13:43:12.989Z,,,,,7,0,0,74,179,0.0946,0.0946,2026-05-22T05:06:11-05:00
133,"Si algún día un hombre dice que yo lo busco, ni le crean, yo no busco ni a mi familia, menos lo voy a estar buscando a él (tengo más orgullo que estatura).","Si algún día un hombre dice que yo lo busco, ni le crean, yo no busco ni a mi familia, menos lo voy a estar buscando a él (tengo más orgullo que estatura).",car_2f8c7b91,,carousel,5,"No soy tóxico…
solo tengo estándares raros.
Y orgullo.",,#f4c400,si_algun_dia_un_hombre_dice_que_yo_lo_busco_ni_le_crean_yo_n_retro3d_1777648334448.png,2026-05-01T15:12:16.210Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777648345/mono_generator/si_algun_dia_un_hombre_dice_que_yo_lo_busco_ni_le_crean_yo_n_retro3d_1777648334448.png,mono_generator/si_algun_dia_un_hombre_dice_que_yo_lo_busco_ni_le_crean_yo_n_retro3d_1777648334448,2026-05-01T15:12:26.155Z,18005059895879953,17860162950687548,1097828466747607_122108481320734652,"[""122108481008734652"",""122108481050734652"",""122108481092734652"",""122108481134734652"",""122108481188734652"",""122108481230734652"",""122108481278734652""]",2026-05-01T15:13:59.751Z,published,done,done,done,free,,1777648324080,2026-05-01T15:13:59.751Z,#amor #relaciones #toxico #colombia #frases #parati #real #actitud,,,,4,0,0,31,75,0.129,0.129,2026-05-22T05:06:11-05:00
134,Normalicemos mover las patitas cuando nos emocionamos,Normalicemos mover las patitas cuando nos emocionamos,,Hay emociones que se expresan mejor con las patitas.,single,,,,#f6f1e8,normalicemos_mover_las_patitas_cuando_nos_emocionamos_retro3d_1777641100239.png,2026-05-01T13:11:41.979Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777641103/mono_generator/normalicemos_mover_las_patitas_cuando_nos_emocionamos_retro3d_1777641100239.png,mono_generator/normalicemos_mover_las_patitas_cuando_nos_emocionamos_retro3d_1777641100239,2026-05-01T13:11:43.820Z,18077432306632504,17860146213687548,1097828466747607_122108456672734652,122108456588734652,2026-05-01T13:12:03.642Z,published,done,done,done,free,,1777641097747,2026-05-01T13:12:03.642Z,#ternura #humor #frases #colombia #parati #real #viral,,,,3,0,0,39,75,0.0769,0.0769,2026-05-22T05:06:11-05:00
